,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
0,0.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.0001254246393650691,0.016779759331104094,0.003355951866220819,0.00011415487839763205,0.00011308535663989484,0.00012136327174604442,0.00011411306056018237,0.00011863945321380793,0.00012367400562585102,0.0001262314518874903,0.00010474812635707875,0.00011975195495152495,0.00011765368523361833,0.00011574534010207928,0.00011982688087591914,0.00011593448617180227,0.00012242875991876688,0.00011006735007953044,0.00012353424199237984,0.00011446056694788851,0.00011721436081962505,0.0001222158158689979,0.00012285878074579828
1,0.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,1.820859936818875e-05,0.016779759331104094,0.003355951866220819,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05,1.820859936818875e-05
2,1.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00011921644979249714,0.013722105151308159,0.002726258310419542,0.0001212817409278729,0.00012311225174608037,0.00011897883370810164,0.00012761655929031184,0.00012735757008513048,0.00011875830749820531,0.00011327728953263557,0.00011816209270657818,0.00012357062994234217,0.00011262835008396257,0.00011430878093896977,0.0001296491848342537,0.00012587828432229008,0.00011773064809769301,0.00011629885329443957,0.00011279342461695721,0.00012323359020756825,0.00012101753778073005,0.0001132541006879015,0.00010983560723252805
3,1.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,1.9196382637548888e-05,0.013722105151308159,0.002726258310419542,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05,1.9196382637548888e-05
4,2.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00012148691583698551,0.014237401911213267,0.007404332483809865,0.00011904242435922172,0.00010335325654866547,0.000114140378089211,0.00011913551057360499,0.00012177889841372524,0.00011560953749068356,0.00010679406638211716,0.00012798964827062393,0.0001132108278487702,0.00011229104899317215,0.00011676639816082747,0.00012340373496701039,0.00010851784045972001,0.00012015573276210986,0.00011415447933515682,0.00012309466668144835,0.00012135007598849166,0.00012173905305876216,0.00012112879476458383,0.00011535320546425706
5,2.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,1.7668781591119565e-05,0.014237401911213267,0.007404332483809865,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05,1.7668781591119565e-05
6,3.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00011658003807202687,0.01599330291714919,0.005035623054841036,0.00012198258661407701,0.00011457489250473503,0.0001135532639394753,0.00011567055415499542,0.00011540579843997909,0.00011527182895214196,0.00011744583558378208,0.00012123113906084611,0.00011450227065446883,0.00011712523449478884,0.00011822401332556145,0.0001171215591406958,0.00011287780049960594,0.00011950026892980791,0.00011166263193088986,0.00011615433757975687,0.00010780794971831649,0.00011742364237803102,0.00011963760677987008,0.00012698658237075117
7,3.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,1.820686783706909e-05,0.01599330291714919,0.005035623054841036,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05,1.820686783706909e-05
8,4.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.0001324932266424368,0.01738539625044213,0.004006680872394353,0.00011491601920898665,0.00011620250895035014,0.00011957543125771913,0.00012341424319392585,0.00010922601719988614,0.00012007988744722293,0.00012074128040724872,0.00011943642196377463,0.0001233912857669506,0.00011393902884809798,0.00011927718491221644,0.00011886794498526343,0.00012642334999603508,0.00011554499400274855,0.00011293540385291257,0.00011263054766447072,0.0001181293823308436,0.00011083867382087134,0.00013311222327383855,0.00012100361766429458
9,4.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,0.1,0.01,1.868313697241533e-05,0.01738539625044213,0.004006680872394353,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05,1.868313697241533e-05
